total_pop,median_income,no_vehicle_hh,hh_total,GEOID,poverty_rate,poverty_rate_c,edu_bachelors_plus,pct_bachelors_plus,pct_renters,pct_limited_english
3294,65500,111,1070,36047044400,0.26745598057073466,0.10209696957016914,623,0.2949810606060606,0.7261682242990655,0.0
4335,84318,80,1670,36047044500,0.21730103806228374,0.051942027061718216,1321,0.4161940768746062,0.8143712574850299,0.013014671083767155
1947,59464,9,605,36047044600,0.11145351823317926,-0.053905492767386265,407,0.3046407185628742,0.5933884297520661,0.0
2594,86595,49,925,36047044700,0.39443155452436196,0.22907254352379644,841,0.3928070994862214,0.9394594594594594,0.007442224833529181
1839,76364,138,748,36047044800,0.09709270433351619,-0.06826630666704933,613,0.4792806880375293,0.3890374331550802,0.01160092807424594
3041,55156,9,995,36047044901,0.33212758960868133,0.1667685786081158,340,0.18640350877192982,0.9819095477386934,0.01020408163265306
837,84583,15,233,36047045000,0.34647550776583036,0.18111649676526484,228,0.5253456221198156,0.5493562231759657,0.0
2781,71890,94,846,36047045200,0.07299532542250989,-0.09236368557805563,554,0.3920736022646851,0.516548463356974,0.0
2253,61420,0,671,36047045300,0.4458855098389982,0.2805264988384327,564,0.3006396588486141,1.0,0.0
1882,88456,57,497,36047045400,0.07704569606801276,-0.08831331493255276,505,0.451295799821269,0.5372233400402414,0.0
2207,83289,5,782,36047045600,0.1363842319891255,-0.02897477901144002,595,0.4072553045859001,0.829923273657289,0.015755785327424915
1036,87708,31,442,36047045800,0.1138996138996139,-0.051459397100951626,451,0.6119402985074627,0.3031674208144796,0.0
3302,78155,163,1257,36047046000,0.1465778316172017,-0.018781179383363822,1154,0.5330254041570439,0.5115354017501988,0.003970880211780278
2448,40058,158,1096,36047046201,0.1417483660130719,-0.02361064498749363,676,0.41497851442602823,0.6085766423357665,0.0
1923,88092,39,528,36047046202,0.15086206896551724,-0.014496942035048282,570,0.5089285714285714,0.3996212121212121,0.007479861910241657
2726,63654,25,614,36047046400,0.3330887747615554,0.1677297637609899,267,0.2176039119804401,0.5553745928338762,0.0
2168,39262,83,568,36047046800,0.06503690036900368,-0.10032211063156184,333,0.3208092485549133,0.5545774647887324,0.0
2662,69545,6,634,36047047000,0.16078136739293764,-0.004577643607627885,323,0.27559726962457337,0.42113564668769715,0.0
3185,76833,114,668,36047047200,0.23604465709728867,0.07068564609672315,423,0.3403057119871279,0.624251497005988,0.0
2836,61544,62,695,36047047400,0.29372355430183356,0.12836454330126804,340,0.25835866261398177,0.6258992805755396,0.0
3508,54149,83,860,36047047600,0.1847206385404789,0.019361627539913384,318,0.19813084112149532,0.5697674418604651,0.003257328990228013
3950,176190,196,1844,36047047700,0.1066870852475753,-0.058671925752990225,2153,0.6938446664518209,0.7516268980477223,0.0
4248,57228,138,1066,36047047800,0.21252955082742317,0.04717053982685765,453,0.20451467268623025,0.6200750469043153,0.0
3345,35088,39,964,36047048000,0.43557548579970107,0.2702164747991356,385,0.18762183235867447,0.8195020746887967,0.006550933508024894
3049,103529,66,1340,36047048100,0.09380124631026567,-0.07155776469029985,1205,0.5134213890072433,0.8291044776119403,0.03135768435561682
5856,53301,195,2261,36047048200,0.14241803278688525,-0.02294097821368027,1357,0.3098881023064627,0.6466165413533834,0.005890753302392003
5554,80324,127,1521,36047048400,0.17631964809384165,0.010960637093276132,1521,0.4161422708618331,0.8053911900065747,0.0
2395,106893,87,1013,36047048500,0.22379958246346554,0.05844057146290002,990,0.5722543352601156,0.84106614017769,0.022727272727272728
3223,58722,100,802,36047048600,0.18164794007490637,0.016288929074340847,458,0.26246418338108884,0.726932668329177,0.0
4472,72254,240,1657,36047048800,0.13956670467502852,-0.025792306325537,1615,0.5361885790172642,0.5691007845503923,0.0013930810308799629
3465,28503,0,1536,36047048900,0.3220779220779221,0.15671891107735655,170,0.08440913604766634,0.9895833333333334,0.03316326530612245
5297,69575,68,2215,36047049000,0.1188361987530701,-0.046522812247495424,1799,0.5240314593649869,0.7679458239277652,0.0
6905,41156,300,2717,36047049100,0.3060101375814627,0.1406511265808972,1344,0.27597535934291584,0.8141332351858668,0.010307715628315901
3105,99444,115,1252,36047049200,0.2623697916666667,0.09701078066610117,1255,0.550680122860904,0.4544728434504792,0.0
2377,24153,0,984,36047049301,0.37862852334875896,0.21326951234819344,163,0.11446629213483146,1.0,0.0912442396313364
5036,51860,121,2322,36047049302,0.32029388403494835,0.15493487303438283,1414,0.35536566976627293,0.9478897502153316,0.04138357010500309
4939,96791,259,2179,36047049400,0.05309921726253438,-0.11225979373803113,2170,0.5676170546691081,0.6131252868288206,0.0
2657,101875,89,1363,36047049500,0.26443768996960487,0.09907867896903935,1560,0.7403891789273849,0.8972853998532648,0.0
3801,71952,132,1249,36047049600,0.14,-0.025359011000565507,1176,0.472099558410277,0.6861489191353083,0.0
3235,129489,70,1604,36047049700,0.078516228748068,-0.08684278225249752,1900,0.7047477744807121,0.7630922693266833,0.0
4051,73066,151,1586,36047049800,0.06442853616391014,-0.10093047483665538,1568,0.5308056872037915,0.7559899117276166,0.0
2305,101250,72,962,36047049900,0.06594360086767896,-0.09941541013288656,1111,0.624859392575928,0.6923076923076923,0.0
2150,113780,70,891,36047050001,0.05813953488372093,-0.1072194761168446,981,0.5621776504297994,0.47474747474747475,0.0
1886,117708,135,681,36047050002,0.016967126193001062,-0.14839188480756446,919,0.7047546012269938,0.5741556534508077,0.0
3092,103846,156,1520,36047050100,0.13971539456662355,-0.025643616433941974,1332,0.5130970724191063,0.8118421052631579,0.00872190540087219
2505,93995,213,1156,36047050202,0.06746506986027945,-0.09789394114028607,1214,0.6187563710499491,0.3711072664359862,0.0
2745,151250,140,1383,36047050300,0.06703096539162114,-0.09832804560894438,1350,0.6915983606557377,0.819233550253073,0.010023130300693909
2988,139947,77,1224,36047050401,0.09605087014725569,-0.06930814085330983,1584,0.6863084922010398,0.7761437908496732,0.0
1873,136825,424,941,36047050402,0.1003737319807795,-0.06498527901978603,890,0.5741935483870968,0.43889479277364507,0.0011947431302270011
4336,70361,74,1947,36047050500,0.29704797047970477,0.13168895947913925,1391,0.43811023622047246,0.9183359013867488,0.01071517567904311
5970,71316,142,2130,36047050600,0.1436820652173913,-0.021676945783174223,1392,0.33827460510328067,0.8230046948356807,0.0
3899,54342,61,692,36047050700,0.3990766863298282,0.23371767532926266,320,0.26755852842809363,0.7297687861271677,0.002574831026713872
3919,68125,0,1435,36047050801,0.19372128637059724,0.02836227537003172,708,0.25017667844522967,1.0,0.024145415084102007
2880,77625,23,1092,36047050803,0.20952050034746353,0.04416148934689801,832,0.37225950782997763,0.9642857142857143,0.0
6408,98729,57,2660,36047050804,0.08973158551810237,-0.07562742548246315,2260,0.4707352634867736,0.8898496240601503,0.0
5532,35333,31,978,36047050900,0.6847433116413594,0.5193843006407939,262,0.16113161131611317,0.7372188139059305,0.0073372781065088755
4987,57464,0,1636,36047051001,0.20393021856827753,0.03857120756771201,700,0.22587931590835753,1.0,0.0
4351,60193,63,1783,36047051002,0.12916570903240635,-0.036193301968159175,875,0.28317152103559873,0.9338194054963544,0.0
4064,72803,27,1952,36047051100,0.23080708661417323,0.06544807561360771,1420,0.40781160252728316,0.9047131147540983,0.04704057896097183
6576,95236,99,2397,36047051200,0.12804136253041362,-0.0373176484701519,1788,0.3628983154049117,0.8581560283687943,0.0
5570,126358,75,2520,36047051300,0.17515348501263994,0.009794474012074422,2574,0.5898258478460129,0.8956349206349207,0.017699115044247787
7496,93630,133,2707,36047051400,0.09725186766275347,-0.06810714333781205,1972,0.34724423313963726,0.8814185445142224,0.0
2805,183056,85,1244,36047051500,0.08602150537634409,-0.07933750562422143,1815,0.7830025884383088,0.7660771704180064,0.0
5087,63672,41,1928,36047051601,0.20497139475241666,0.03961238375185114,966,0.28520814880425155,0.9533195020746889,0.0
3829,66875,37,1433,36047051602,0.11281070745697896,-0.052548303543586555,592,0.21708837550421708,0.9741800418702024,0.007028926736955934
2791,191964,124,1399,36047051700,0.06592619132927266,-0.09943281967129286,1723,0.7413941480206541,0.7591136526090064,0.0
3368,92098,168,1563,36047051800,0.09782284521324187,-0.06753616578732365,1609,0.606483226535997,0.6429942418426103,0.005705229793977813
5155,205184,70,3142,36047051900,0.06964112512124151,-0.095717885879324,4073,0.8789382822615451,0.8707829408020369,0.0
3598,118343,79,1296,36047052000,0.16342412451361868,-0.0019348864869468407,1218,0.43222143364088006,0.6759259259259259,0.019282916541126845
5236,91111,262,2214,36047052300,0.22593582887700533,0.060576817876439815,1804,0.4688149688149688,0.7958446251129178,0.03260015710919089
3412,30078,0,1331,36047052500,0.32532239155920284,0.15996338055863732,609,0.29083094555873923,1.0,0.005851755526657998
4134,83152,22,1806,36047052600,0.14512582457854875,-0.02023318642201677,1749,0.568780487804878,0.7951273532668881,0.005868231528407575
6518,61563,62,2384,36047052700,0.1541769041769042,-0.01118210682366133,1596,0.35348837209302325,0.9324664429530202,0.0606501698204755
1858,120156,89,682,36047052800,0.04720564297341291,-0.11815336802715261,901,0.6557496360989811,0.38563049853372433,0.009036144578313253
3026,38690,9,910,36047052900,0.35473196558570486,0.18937295458513934,476,0.2489539748953975,0.8857142857142857,0.03131908621960206
3787,68234,36,1215,36047053000,0.2987047316944224,0.1333457206938569,1130,0.4600977198697068,0.7851851851851852,0.0
2137,19392,72,565,36047053101,0.5844642021525503,0.41910519115198486,231,0.3011734028683181,0.8088495575221238,0.0
5991,66487,15,1136,36047053102,0.4156234351527291,0.25026442415216354,221,0.11522419186652763,0.772887323943662,0.0
2598,70816,125,896,36047053200,0.1489607390300231,-0.016398271970542416,718,0.4367396593673966,0.484375,0.0
6540,27359,178,1535,36047053300,0.4590290661719233,0.2936700551713578,326,0.12694704049844235,0.7543973941368078,0.0041285227068748875
4827,58800,36,1378,36047053400,0.17475311292400172,0.009394101923436204,903,0.3137595552466991,0.7989840348330914,0.0015970796258270592
4334,27083,31,931,36047053500,0.5205353022611906,0.3551762912606251,211,0.14276048714479025,0.8517722878625135,0.0
4289,42143,52,770,36047053700,0.431139179013845,0.2657801680132795,106,0.06625,0.7428571428571429,0.0
5995,67521,47,2365,36047053800,0.1340567612687813,-0.03130224973178422,1869,0.459552495697074,0.8232558139534883,0.0
2810,32321,52,929,36047053900,0.5569395017793595,0.391580490778794,163,0.113273106323836,0.8546824542518837,0.005577689243027889
3872,60750,68,1538,36047054200,0.21771694214876033,0.052357931148194814,1222,0.4398848092152628,0.7847854356306893,0.021756867011150396
3975,70927,87,1287,36047054400,0.11874213836477987,-0.04661687263578565,1543,0.6194299478121237,0.6658896658896659,0.0
7806,34091,75,2507,36047054500,0.46887009992313605,0.3035110889225705,900,0.22704339051463168,0.9700837654567211,0.01846928781306842
5348,60725,43,2006,36047054600,0.23747889701744512,0.0721198860168796,1689,0.4405320813771518,0.8339980059820539,0.0
7650,77279,140,2414,36047054700,0.24189951462678735,0.07654050362622183,1636,0.4298476090383605,0.8620546810273405,0.0033919210607462227
2191,83750,47,794,36047054800,0.1568358481938729,-0.00852316280669263,616,0.4778898370830101,0.6070528967254408,0.0
4781,163269,82,1948,36047054900,0.22560975609756098,0.06025074509699546,2079,0.6324916337085489,0.8706365503080082,0.005248744865358284
3646,58409,51,1476,36047055000,0.23694337548103353,0.07158436448046801,1029,0.4147521160822249,0.69579945799458,0.0028910089621277824
5936,120841,223,2799,36047055100,0.12754844144903116,-0.03781056955153436,2943,0.6081835089894606,0.782422293676313,0.013983506633201864
3645,91731,93,1410,36047055200,0.09547325102880659,-0.06988575997175893,1322,0.4544517016156755,0.7666666666666667,0.0
3116,131016,96,1440,36047055300,0.20726221079691518,0.041903199796349655,1778,0.7245313773431132,0.7673611111111112,0.0
4058,70833,105,1672,36047055400,0.12173484475110892,-0.0436241662494566,1703,0.5794487921061585,0.8361244019138756,0.0
9578,187115,358,4459,36047055500,0.058676132804343285,-0.10668287819622224,6236,0.8155898509024326,0.7198923525454137,0.0
3498,66048,138,1346,36047055600,0.31119381620383624,0.14583480520327072,1002,0.4197737746124843,0.6701337295690936,0.0
1763,117353,60,990,36047055700,0.0476460578559274,-0.11771295314463812,1198,0.8013377926421404,0.9,0.0
2438,68994,84,957,36047055800,0.1760592348827643,0.010700223882198767,743,0.43374197314652657,0.7168234064785789,0.0
3623,68859,85,1449,36047056000,0.14116022099447514,-0.024198790006090376,1114,0.42165026495079483,0.5969634230503795,0.0
3646,146250,127,1705,36047056100,0.06016079844746327,-0.10519821255310224,2033,0.7017604418363824,0.8070381231671554,0.0
1904,122292,64,545,36047056200,0.007878151260504201,-0.15748085974006132,553,0.47961838681699914,0.10642201834862386,0.001729106628242075
4454,139760,18,1957,36047056301,0.11235955056179775,-0.05299946043876777,2162,0.6022284122562674,0.830352580480327,0.01224589762429586
1791,76908,0,888,36047056302,0.1027359017308766,-0.06262310926968892,659,0.48455882352941176,1.0,0.006238303181534623
2573,84524,172,1044,36047056400,0.09957048028114018,-0.06578853071942534,975,0.5194459243473628,0.12739463601532566,0.0
3332,113634,100,1901,36047056500,0.06452581032412966,-0.10083320067643586,1868,0.6589065255731923,0.8621778011572856,0.0
2430,79236,45,861,36047056600,0.2569530925695309,0.0915940815689654,712,0.37277486910994767,0.5644599303135889,0.0025762129669386004
1428,88661,45,553,36047056800,0.23249299719887956,0.06713398619831404,387,0.3928934010152284,0.3453887884267631,0.0
1796,155804,105,847,36047056900,0.034619750283768444,-0.1307392607167971,1017,0.6970527758738863,0.6493506493506493,0.004032258064516129
3696,77121,614,1619,36047057000,0.09657320872274143,-0.06878580227782409,1077,0.3602006688963211,0.09573810994441014,0.0014459224985540775
4014,135188,107,1983,36047057100,0.06651718983557549,-0.09884182116499003,2052,0.6286764705882353,0.8441754916792739,0.0
5520,40330,0,2098,36047057200,0.31757246376811593,0.1522134527675504,471,0.14465601965601965,1.0,0.003958044725905403
2378,106765,193,1280,36047057300,0.10477397549640896,-0.06058503550415656,1350,0.635593220338983,0.671875,0.0
2653,89125,128,997,36047057400,0.14323407463249152,-0.022124936368074,1016,0.4951267056530214,0.28786359077231694,0.0
5148,138750,23,2343,36047057500,0.11362307542389398,-0.05173593557667154,3183,0.7613011241329826,0.8954332052923603,0.0
2905,81711,268,1012,36047057600,0.12215320910973085,-0.04320580189083467,747,0.34344827586206894,0.38537549407114624,0.0
3066,53939,61,1178,36047057800,0.25106662290777815,0.08570761190721263,838,0.37145390070921985,0.6799660441426146,0.0
1277,140781,37,466,36047057901,0.24075531077891424,0.07539629977834872,615,0.5274442538593482,0.8175965665236051,0.0
3655,36984,74,1165,36047058000,0.27551299589603284,0.11015398489546732,815,0.3303607620591812,0.7527896995708154,0.0
2340,54567,16,819,36047058200,0.09957264957264957,-0.06578636142791595,718,0.4077228847245883,0.7997557997557998,0.0036596523330283625
3526,71944,160,1350,36047058400,0.09415768576290415,-0.07120132523766137,1391,0.543359375,0.5837037037037037,0.0
2455,79143,98,831,36047058600,0.18668300653594772,0.021323995535382195,854,0.4682017543859649,0.43561973525872444,0.0
3445,85074,239,1414,36047058800,0.09848484848484848,-0.06687416251571704,1380,0.4857444561774023,0.6067892503536068,0.0
1772,100938,24,806,36047058901,0.05699774266365688,-0.10836126833690864,961,0.6706210746685276,0.8163771712158809,0.0
1915,72292,83,676,36047059000,0.20156657963446475,0.036207568633899234,387,0.2593833780160858,0.599112426035503,0.0
3987,130372,81,1901,36047059100,0.03871625063678044,-0.12664276036378508,2136,0.6420198376916141,0.8563913729615992,0.0
3910,54919,109,1694,36047059200,0.17365728900255756,0.008298278001992038,1360,0.4577583305284416,0.6641086186540732,0.0
2360,106389,58,968,36047059300,0.0961864406779661,-0.06917257032259942,1020,0.5902777777777778,0.7902892561983471,0.0
5617,77500,244,2314,36047059402,0.0983226266952177,-0.06703638430534782,2124,0.5016532829475673,0.2817631806395851,0.0032136105860113423
